"rho","sig2"
0.0228952730836761,0.00169304016334874
0.0218275911804542,0.0016799126934064
0.0539622228367098,0.00315539950791053
0.148574422789321,0.00749803307909788
0.0751129259273037,0.0041695848903975
0.0457905461673522,0.00283543854246046
0.132679959510264,0.00779924354513982
0.0653228997344465,0.00567903871242257
0.132679959510264,0.0121300087953938
0.0690420049072237,0.00607310975716204
0.0730184413403213,0.00511319664056909
0.0511031503097714,0.00487991525900008
0.0375120593953185,0.00349920880161731
0.0195956359845719,0.00264008486007379
0.0218275911804542,0.00226419422516068
0.0270218652362933,0.0024895220526268
0.0184030371363323,0.00144236931147018
0.0321498850113058,0.00233148806148737
0.0270218652362933,0.003571086004337
0.0457905461673522,0.00698223932157292
0.0772840554370331,0.0122055680501089
0.142950312834813,0.0164904255233949
0.127977619866641,0.01689439239946
0.584563408829374,0.0632765306265373
0.0709961730025395,0.00702493986513386
0.0843069902023689,0.00867597902636584
0.104486639822888,0.0142618081783204
0.0445364846710269,0.0094099770781608
0.0375120593953185,0.00688926661638749
0.0364107803408178,0.00840319015616768
0.0270218652362933,0.00810458605762292
0.0539622228367098,0.0109842989937387
0.0483841614160116,0.00746991145658239
0.0497270955666177,0.0131112193243204
0.0497270955666177,0.0135535861408322
0.0364107803408178,0.00703587131678144
0.0375120593953185,0.0067575556337327
0.0249767584233785,0.00363814832352227
0.0311128188769074,0.00557936429056535
0.0207315461876799,0.00287769121329102
0.0184030371363323,0.00267523726666578
0.0218275911804542,0.00350246309390878
0.0331965654973351,0.00505679130868826
0.0421058346559202,0.00550690678722122
0.02804039051066,0.00427049846921599
0.0228952730836761,0.00516524651813976
0.0321498850113058,0.00534920813421072
0.0386307479855026,0.00665086635609643
0.0511031503097714,0.0095519602937597
0.0342545505202772,0.00608389351386427
0.0270218652362933,0.00435904076256512
0.0239429033256865,0.00444049366481333
0.0311128188769074,0.00309578524398975
0.0353254424914429,0.00573498068176551
0.0539622228367098,0.00745925218776257
0.0433087657650456,0.00724824148112056
0.0554492795830462,0.00690709099154628
0.0795366032307701,0.0070793514190638
0.0795366032307701,0.00786147296982934
0.089470646535923,0.00674173641862295
0.277804542700815,0.0189415967771926
0.0353254424914429,0.00351522174625593
0.0331965654973351,0.00362504670901648
0.0342545505202772,0.00323601950427663
0.0772840554370331,0.00687964011847261
0.0950824658614468,0.00451993814892259
0.119321084855397,0.00447100829727806
0.395876446015235,0.0176130968787226
0.295876654773859,0.0170124481810469
0.261628238702665,0.0177309411743076
0.101207677469043,0.00724620286564383
0.431269015512591,0.0279901539663944
0.061833432673691,0.00473928014380598
0.0270218652362933,0.00310339449827889
0.0386307479855026,0.00383753017840264
0.089470646535923,0.00627317162034588
0.0980763509291188,0.00720044587424448
0.0331965654973351,0.0039358990054746
0.0386307479855026,0.00418581325775221
0.0511031503097714,0.00489624059203923
0.473086474398437,0.0273881538396056
0.431269015512591,0.0186892038913285
0.31620017932284,0.0127322265792766
0.365531865738294,0.015442346006725
0.0772840554370331,0.00219549338678364
0.061833432673691,0.00218936106501367
0.0321498850113058,0.00138854760784618
0.0311128188769074,0.00108663497165323
0.0239429033256865,0.00153871205973096
0.0249767584233785,0.00161106370171302
0.0218275911804542,0.00120282515353301
0.040926175316355,0.00110221470540672
0.039768301615385,0.000776116624434648
0.0353254424914429,0.000676278227200305
0.101207677469043,0.000824374343689229
0.0690420049072237,0.000446885688171744
0.0585493545853049,0.000248284212866104
0.0421058346559202,0.000178063308374875
0.0772840554370331,0.000308333323061037
0.132679959510264,0.0006741065145201
0.431269015512591,0.00219875576434185
0.759680941812086,0.0038197306065812
0.52325647740533,0.00190334671730146
0.759680941812086,0.00326874252041755
0.52325647740533,0.00206396892896751
0.890993334474318,0.00319286088354373
0.890993334474318,0.00295103768163278
0.31620017932284,0.00110345099199176
1.07481051741734,0.00390977187823121
0.261628238702665,0.00101239709398774
0.395876446015235,0.00172271302944805
0.759680941812086,0.00522553057316106
0.365531865738294,0.00240929915373871
0.115327287562918,0.00075205941867624
0.175178551049486,0.00136476223874799
0.395876446015235,0.00499131766062812
0.365531865738294,0.00351507976428948
0.261628238702665,0.00253591860608053
0.31620017932284,0.00341518630094253
0.137662073681605,0.0013158786856822
0.52325647740533,0.00488385017846396
0.473086474398437,0.00476763714051748
0.127977619866641,0.00111131371698661
0.395876446015235,0.0027883039048737
0.890993334474318,0.00635828248067407
0.339225544071026,0.00149287592348234
0.233879291186448,0.00100626720070944
0.12353162786025,0.000727206102256813
0.295876654773859,0.00176960425357394
0.52325647740533,0.00334488217431104
0.127977619866641,0.00076125455039974
0.137662073681605,0.000884709836119453
0.0950824658614468,0.000857715181950024
0.0980763509291188,0.00075642903778548
0.0601671176657662,0.000468771194963727
0.0709961730025395,0.000465860917867296
0.0554492795830462,0.000303448834618661
0.0795366032307701,0.00023859599225007
1.07481051741734,0.00289349118256411
0.31620017932284,0.000761465884484415
0.137662073681605,0.000365919269427378
0.111533446330967,0.000400616210706957
0.132679959510264,0.000431972164879507
0.0868364451490715,0.000365057381648374
0.339225544071026,0.00104227926576061
0.431269015512591,0.00137982042571081
0.52325647740533,0.00231610686729679
0.661183838764994,0.00239034432456909
0.339225544071026,0.000981281651799749
0.395876446015235,0.00102544025686846
0.890993334474318,0.00140823317763686
0.395876446015235,0.000808206131883066
0.0497270955666177,0.000137991273036046
0.0218275911804542,8.15907933125812e-05
0.0228952730836761,9.06879769828379e-05
0.0386307479855026,0.000127725560359472
0.0331965654973351,0.000161064515688885
0.0364107803408178,0.000269083397008848
0.0653228997344465,0.000304230592687012
0.0653228997344465,0.00028677952055848
0.0772840554370331,0.000391429304490663
0.295876654773859,0.00125226591127164
0.191637149339446,0.00074044064179559
1.07481051741734,0.00524294277224909
0.759680941812086,0.00559641808563015
0.395876446015235,0.00318728909088816
0.395876446015235,0.00360714822755375
0.661183838764994,0.00847658959872895
0.089470646535923,0.00155184807328464
0.111533446330967,0.00146961943825077
0.0818757232289177,0.00153838160086938
0.115327287562918,0.00190919532255461
0.247063255720501,0.00353328941881326
0.473086474398437,0.0101624723667012
0.661183838764994,0.0125848217239668
0.119321084855397,0.00248979085513274
0.890993334474318,0.0238925073280986
0.759680941812086,0.0164938547292275
0.584563408829374,0.014000523228564
0.431269015512591,0.00792933844583287
0.395876446015235,0.00972603386726298
0.247063255720501,0.00569138096746121
0.142950312834813,0.00259750999809628
0.0843069902023689,0.0015049169579832
0.0818757232289177,0.00147204749684697
1.07481051741734,0.0209176928799833
1.07481051741734,0.0152168701572296
1.07481051741734,0.0210180631154239
0.890993334474318,0.0191134283163798
0.339225544071026,0.0105722419763221
0.295876654773859,0.00865877934185617
0.31620017932284,0.0095034773245554
1.07481051741734,0.0325471490894158
0.431269015512591,0.0172093013700433
0.191637149339446,0.00866691823809543
0.200886189825384,0.00804347423650889
0.52325647740533,0.0129508563501562
0.175178551049486,0.0048377469506605
0.10792444567342,0.00282854282336367
1.07481051741734,0.0242079761796251
0.52325647740533,0.0196979824268375
0.365531865738294,0.0206375295947333
0.142950312834813,0.00647020224707931
0.0601671176657662,0.00252190661444477
0.431269015512591,0.0175111836053838
0.132679959510264,0.00488103234986031
0.0569775552142197,0.00197862305984538
0.0922167283240122,0.00273009101804958
0.0709961730025395,0.0021263733363356
0.200886189825384,0.00622378851607379
0.160969729188135,0.00265573994800958
0.183094120962896,0.00283171046637054
0.0730184413403213,0.00120028995248952
0.0671521050550221,0.00209160093569847
0.039768301615385,0.00124829430827633
0.0483841614160116,0.00115820456613823
0.0353254424914429,0.000822024291322545
0.0843069902023689,0.00121499300680919
0.0751129259273037,0.000863776906041463
0.089470646535923,0.00134291233420868
0.119321084855397,0.00253231497395843
0.759680941812086,0.0150206692666395
0.365531865738294,0.00747947709861048
0.395876446015235,0.00914077343478782
0.261628238702665,0.00463629616586344
0.759680941812086,0.0171587536479861
0.890993334474318,0.0148059207615669
0.31620017932284,0.00439530812206761
0.22188791221451,0.00312472476848248
0.431269015512591,0.0067753456900471
0.295876654773859,0.00432218996834243
1.07481051741734,0.0111260157803972
0.295876654773859,0.00346454886600172
0.137662073681605,0.00142738889247181
0.52325647740533,0.00637279763802614
0.365531865738294,0.00470826930294572
0.890993334474318,0.0136699447877711
0.431269015512591,0.00683957421112851
0.431269015512591,0.00561103803071651
0.210933453341753,0.00347085358884205
0.104486639822888,0.00173960825056969
0.101207677469043,0.00177915293655583
0.0554492795830462,0.00137441701039012
0.0671521050550221,0.00145613665346914
0.0653228997344465,0.00161790944051563
0.247063255720501,0.00456281523839732
0.115327287562918,0.00197600127809335
0.0709961730025395,0.00111897292938565
0.0922167283240122,0.00124385235127074
0.0690420049072237,0.00104345664926212
0.0601671176657662,0.00105453776576097
0.31620017932284,0.00529391576818049
0.52325647740533,0.00916453438639538
0.395876446015235,0.00567203011505115
0.0433087657650456,0.000801182352963827
0.111533446330967,0.00132596954141463
0.167823104258299,0.0011370316028178
0.115327287562918,0.000572682589382287
0.142950312834813,0.00088178014290436
0.473086474398437,0.00244096290127423
0.759680941812086,0.0051874063899128
0.127977619866641,0.000711733552010825
0.175178551049486,0.000700263756620339
0.160969729188135,0.000428654672116931
0.12353162786025,0.000274304109297858
0.200886189825384,0.000345079237921374
0.661183838764994,0.0011007934049548
0.759680941812086,0.000935944243503087
0.584563408829374,0.000444377136355039
0.339225544071026,0.000282892550595975
0.339225544071026,0.000284185640141445
0.175178551049486,0.000161330714131437
0.0772840554370331,6.31173825162321e-05
0.111533446330967,0.00010224563037833
0.365531865738294,0.000319022063037662
0.431269015512591,0.000335337992455216
1.07481051741734,0.00101707531090333
0.233879291186448,0.000240710429105551
0.089470646535923,9.3853345076942e-05
0.119321084855397,0.000100902432448196
0.0321498850113058,4.9973657910875e-05
0.0772840554370331,0.000116920572935321
0.154568110874066,0.000184918058225224
0.183094120962896,0.000230654918791168
0.104486639822888,0.000143622340906403
0.431269015512591,0.000456266576066982
0.261628238702665,0.000297171951209168
0.12353162786025,0.000152609121044653
0.261628238702665,0.000250851103034001
0.277804542700815,0.000267124387395642
0.233879291186448,0.00037698313034245
0.473086474398437,0.000645765765828085
0.31620017932284,0.000450396666823608
0.137662073681605,0.000242843638681206
0.101207677469043,0.000135283917813627
0.137662073681605,0.000152828192874505
0.759680941812086,0.000794829516757556
0.10792444567342,0.000146749071585893
0.115327287562918,0.000156024505841128
0.247063255720501,0.000302153308754813
0.148574422789321,0.000223665961350238
0.061833432673691,0.000132204885452855
0.0457905461673522,9.80479939345181e-05
0.02804039051066,6.57758585076752e-05
0.0270218652362933,5.64339949001042e-05
0.040926175316355,7.48964370671044e-05
0.0457905461673522,0.000110217345855294
0.0421058346559202,7.72169373611624e-05
0.0511031503097714,8.94648977507641e-05
0.0311128188769074,5.59220339270464e-05
0.02804039051066,6.48160348618205e-05
0.0270218652362933,6.25511061075938e-05
0.0353254424914429,0.000114221344903709
0.0386307479855026,0.000132148526878791
0.0300835588328831,9.7888066671543e-05
0.0445364846710269,0.000152967974494355
0.0375120593953185,0.000110040095624798
0.0195956359845719,7.118441251313e-05
0.0207315461876799,8.61621731139018e-05
0.0290601399594869,9.65317285835147e-05
0.0445364846710269,0.00019029165696285
0.0709961730025395,0.000397173204109748
0.0483841614160116,0.000278823756897409
0.142950312834813,0.000675005873546645
0.183094120962896,0.000714069622746384
0.0525142031151704,0.000233237038766334
0.0690420049072237,0.000299531389638957
0.0709961730025395,0.000358637888273249
0.0539622228367098,0.00035084286455004
0.127977619866641,0.000658404625504979
0.0730184413403213,0.000399573835979856
0.191637149339446,0.000611880762327165
0.089470646535923,0.000259887482970568
0.0690420049072237,0.000204571949201717
0.111533446330967,0.000198425031873603
0.0671521050550221,0.000105120102953225
0.183094120962896,0.000246214362218208
0.119321084855397,0.000162190942900965
0.22188791221451,0.000259124491366898
0.339225544071026,0.000398140376007684
0.431269015512591,0.000618287582538326
0.0730184413403213,0.000107355707427639
0.0922167283240122,0.000160979775146524
0.0709961730025395,0.000170191322832121
0.061833432673691,9.38693236307889e-05
0.0843069902023689,8.73608228530804e-05
0.890993334474318,0.000723689908339308
0.661183838764994,0.000497854556594991
0.0730184413403213,9.89046713184812e-05
0.101207677469043,0.000196380775339759
0.154568110874066,0.000281136619936607
0.473086474398437,0.000932848499464273
0.233879291186448,0.000539412682576833
0.0795366032307701,0.000204274113475615
0.0342545505202772,0.000104069787788159
0.0585493545853049,0.000158728115773046
0.111533446330967,0.000376991580167653
0.365531865738294,0.00112766600278478
0.431269015512591,0.00144457876731539
1.07481051741734,0.00416348884821604
0.890993334474318,0.00353900216393245
0.584563408829374,0.00244692175680638
0.089470646535923,0.000474271700015528
0.0635510503775122,0.000333595940294755
0.040926175316355,0.000271850987361466
0.0569775552142197,0.000414484569604034
0.160969729188135,0.00108578061502622
0.0569775552142197,0.000442116762754266
0.0635510503775122,0.000371362458239535
0.0353254424914429,0.000235376952519728
0.0300835588328831,0.00024041849140088
0.0342545505202772,0.000269264337392916
0.0751129259273037,0.000435005596192595
0.167823104258299,0.00111326839819338
0.0635510503775122,0.000296817499377484
0.0922167283240122,0.000329100399652823
0.0635510503775122,0.000295399585196927
0.191637149339446,0.000790533985964189
0.142950312834813,0.000696992739122445
0.0772840554370331,0.000540789334401453
0.0445364846710269,0.000365932258072875
0.0421058346559202,0.000421590591216581
0.0497270955666177,0.000470201355747707
0.0331965654973351,0.000364330024617036
0.0525142031151704,0.000383426495684629
0.040926175316355,0.000356336643126072
0.0311128188769074,0.000276285566212686
0.0321498850113058,0.000271331957896267
0.0497270955666177,0.000277000188521869
0.0539622228367098,0.00039717409483289
0.0228952730836761,0.000344843353238633
0.0554492795830462,0.000680512610293403
0.104486639822888,0.00176901940637401
0.0554492795830462,0.000842149452268354
0.039768301615385,0.000660659049782053
0.0270218652362933,0.000483871168136018
0.0483841614160116,0.000804342000759116
0.0321498850113058,0.000797342260027315
0.0290601399594869,0.000579489665603236
